state,county,fips,trump16,trump16_pct,clinton16,clinton16_pct,otherpres16,otherpres16_pct,romney12,romney12_pct,obama12,obama12_pct,otherpres12,otherpres12_pct,senaterace16,houserace16,govrace16,total_population,cvap,voterturnout16_pct,voterturnout12_pct,voterturnout_pct_diff,white_pct,nonwhite_pct,black_pct,hispanic_pct,foreignborn_pct,female_pct,age29andunder_pct,age65andolder_pct,median_hh_inc,clf_unemploy_pct,lesshs_pct,lesscollege_pct,rural_pct,RepWon16,RepWon12,Repmargin12,Repmargin16
Arizona,Graham,4009,8025,39.52033882,3301,16.25627893,8980,44.22338225,8076,68.12315479,3609,30.44285112,170,1.433994095,Race,Race,No Race,37529,25960,78.22033898,45.66640986,32.55392912,51.46153641,48.53846359,1.811932106,32.09784433,4.385941539,46.31351755,46.39345573,12.31580911,47422,14.42410428,14.58079666,86.67594364,46.43739925,0,1,37.68030367,23.26405989
Arizona,Greenlee,4011,1892,36.44067797,1092,21.03235747,2208,42.52696456,1592,53.53059852,1310,44.04841964,72,2.420981843,Race,Race,No Race,9224,6355,81.69944925,46.79779701,34.90165224,47.77753686,52.22246314,1.777970512,46.50910668,4.575021683,46.8235039,44.75281873,11.52428448,51813,8.879222108,12.14483714,87.8031878,46.56868555,0,1,9.48217888,15.408320500000002
Arizona,La Paz,4012,4003,67.26600571,1575,26.46614014,373,6.267854142,3714,64.96414203,1880,32.88437992,123,2.151478048,Race,Race,No Race,20304,15245,39.03574943,37.50081994,1.534929485,58.88494878,41.11505122,0.379235619,26.1820331,11.37214342,48.94602049,28.07328605,36.05693459,36321,10.59901339,24.84221485,89.56340686,56.32778564,1,1,32.079762110000004,40.79986557
Arizona,Maricopa,4013,747361,47.66837561,702907,44.8329989,117566,7.498625492,749885,54.47536537,602288,43.7531873,24385,1.771447335,Race,Race,No Race,4088549,2723565,57.56550697,50.54250587,7.023001103,56.91811447,43.08188553,5.013612409,30.28683281,14.72933307,50.549278,41.88662041,13.83784321,55676,6.808454052,13.05192691,69.03113669,2.363799695,1,1,10.722178069999998,2.8353767099999985
Arizona,Mohave,4015,58282,72.90444442,17455,21.83430694,4206,5.26124864,49168,70.22996715,19533,27.90029996,1309,1.869732895,Race,Race,No Race,203629,157930,50.6192617,44.32976635,6.289495346,78.25260646,21.74739354,0.951730844,15.70846982,6.969046649,49.67661777,30.48583453,26.8586498,39856,11.68095288,16.14585048,88.12117781,22.96364381,1,1,42.329667189999995,51.07013748
Arizona,Navajo,4017,20577,51.0671564,16459,40.84727255,3258,8.085571053,19884,53.25833668,16945,45.38636668,506,1.355296639,Race,Race,No Race,108209,76280,52.82380703,48.9446775,3.879129523,41.92719644,58.07280356,0.672772135,11.04991267,2.914729828,49.8461311,43.24316831,15.74545555,36868,18.5257911,18.49408653,85.50797032,54.13824233,1,1,7.8719699999999975,10.219883850000002
Arizona,Pima,4019,167428,39.70875628,224661,53.28265819,29551,7.008585523,174779,45.72374101,201251,52.64905167,6220,1.627207325,Race,Race,No Race,1003338,720405,58.528189,53.06043129,5.46775772,53.27157947,46.72842053,3.199719337,36.10597824,12.90342836,50.80740488,40.0873883,17.80177767,46764,9.214113975,12.25223757,69.19939114,7.523491145,0,0,-6.925310660000001,-13.573901909999996
Arizona,Pinal,4021,72819,56.21092122,47892,36.9691075,8835,6.819971284,62079,57.3133915,44306,40.9047685,1930,1.781840004,Race,Race,No Race,397604,278220,46.56243261,38.93142118,7.63101143,57.88573556,42.11426444,4.333708916,29.19286526,9.872888603,47.81968994,38.45484452,18.22743232,51190,9.425900344,15.08324191,81.52852314,21.90462251,1,1,16.408623,19.241813720000003
Arizona,Santa Cruz,4023,3897,23.71447697,11690,71.13734559,846,5.148177448,4235,30.48078307,9486,68.27407514,173,1.245141788,Race,Race,No Race,46547,27155,60.51555883,51.16553121,9.350027619,15.27488345,84.72511655,0.199798054,83.21911187,32.64442392,52.12580832,43.30032011,15.89576127,38941,9.749896222,25.20672643,77.50677507,26.88317166,0,0,-37.79329206999999,-47.422868619999996
Arizona,Yavapai,4025,71330,62.32415902,35590,31.09654871,7530,6.579292267,64468,64.28607042,33918,33.82228294,1897,1.89164664,Race,Race,No Race,218586,173100,66.11785095,57.93356441,8.18428654,81.15936062,18.84063938,0.518331458,14.05488,6.456955157,51.09247619,28.7173012,28.27262496,46638,8.525986058,9.83067218,74.45836226,33.19717769,1,1,30.46378748,31.227610310000003
Arizona,Yuma,4027,25165,47.47217506,24605,46.41577061,3240,6.112054329,23352,55.66228875,18059,43.04578934,542,1.291921913,Race,Race,No Race,203292,120510,43.98805078,34.8128786,9.175172185,32.74501702,67.25498298,1.79643075,61.966039,26.92088228,48.73580859,44.98111091,17.38976448,41467,12.46138869,28.27965249,85.61348211,10.42957635,1,1,12.616499410000003,1.0564044499999952
Arkansas,Arkansas,5001,3826,61.59047006,1939,31.21377978,447,7.195750161,3897,60.0092393,2455,37.80412689,142,2.186633816,Race,Race,No Race,18569,14105,44.04112017,46.0404112,-1.999291032,70.39151274,29.60848726,25.75798374,2.994237708,1.1255318,52.61995799,36.7548064,17.75001346,37330,9.118678584,17.48136524,85.57081208,34.70739787,1,1,22.205112409999998,30.376690280000002
Arkansas,Ashley,5003,5338,66.03983669,2408,29.79091921,337,4.169244093,4867,61.44426209,2859,36.09392753,195,2.461810377,Race,Race,No Race,20989,15710,51.4513049,50.42011458,1.031190325,67.98799371,32.01200629,25.91833818,5.145552432,2.596598218,51.47458192,36.66206108,18.11425032,36352,9.982134882,16.1051824,86.41277813,51.6816913,1,1,25.35033456,36.24891748
Arkansas,Baxter,5005,14682,74.27906506,4169,21.09177375,915,4.629161186,13688,70.77925436,5172,26.74388541,479,2.476860231,Race,Race,No Race,40992,33485,59.02941616,57.75421831,1.27519785,95.24297424,4.757025761,0.246389539,2.039422326,2.354117877,51.58079625,28.19574551,30.07172131,38115,6.178921121,12.78193097,82.26181008,65.84202539,1,1,44.03536894999999,53.18729130999999
Arkansas,Benton,5007,60871,62.86767744,28005,28.92361398,7948,8.208708585,54646,68.94785319,22636,28.56025335,1975,2.491893461,Race,Race,No Race,245231,162105,59.72918787,48.89238457,10.83680331,74.73769629,25.26230371,1.428041316,16.06852315,11.2440923,50.45773169,42.16473447,12.78386501,59016,3.44228007,12.76633266,69.27703635,25.16004861,1,1,40.38759984000001,33.94406346
Arkansas,Boone,5009,12235,75.94190305,2926,18.16150456,950,5.89659239,11159,72.50341108,3772,24.50782925,460,2.988759665,Race,Race,No Race,37301,28885,55.77635451,53.28371127,2.49264324,94.3406343,5.659365701,0.340473446,2.302887322,0.798906196,50.97986649,35.65051875,19.7286936,38664,8.427876823,15.02142639,85.03213958,62.19819527,1,1,47.995581830000006,57.780398489999996
Arkansas,Bradley,5011,2164,59.23898166,1317,36.05255954,172,4.708458801,2134,58.43373494,1449,39.67688938,69,1.889375685,Race,Race,No Race,11096,7935,46.03654694,46.02394455,0.012602394,56.47080029,43.52919971,29.04650324,14.17627974,6.633020908,50.56777217,37.14852199,18.28586878,34665,10.97157964,20.12661567,85.7689264,49.59158846,1,1,18.756845560000002,23.186422120000003
Arkansas,Calhoun,5013,1556,68.5764654,639,28.16218599,74,3.261348612,1458,67.06531739,660,30.35878565,56,2.575896964,Race,Race,No Race,5210,4180,54.28229665,52.00956938,2.272727273,72.85988484,27.14011516,21.88099808,3.800383877,0.595009597,48.57965451,34.24184261,18.54126679,35446,6.812447435,16.76565875,87.98596112,100,1,1,36.70653174,40.414279410000006
Arkansas,Carroll,5015,6786,63.07863915,3342,31.06525376,630,5.856107083,6125,60.14926839,3696,36.2957871,362,3.554944515,Race,Race,No Race,27690,20185,53.29700272,50.44835274,2.848649988,81.08703503,18.91296497,0.509209101,14.5214879,8.26652221,50.74395088,34.4600939,20.91368725,38145,6.011062307,16.18749358,82.3082452,72.83392844,1,1,23.853481290000005,32.013385389999996
Arkansas,Chicot,5017,1716,41.09195402,2350,56.27394636,110,2.634099617,1670,38.29396927,2649,60.74294886,42,0.963081862,Race,Race,No Race,11189,8450,49.42011834,51.60946746,-2.189349112,39.13665207,60.86334793,54.22289749,5.165787827,2.556081866,51.27357226,36.52694611,19.23317544,29628,10.78858249,19.92753623,86.86594203,54.27966102,0,0,-22.44897959,-15.181992339999994
Arkansas,Clark,5019,4404,51.65376495,3620,42.45836266,502,5.88787239,4343,51.64704483,3811,45.32048995,255,3.032465216,Race,Race,No Race,22684,17945,47.51184174,46.85984954,0.651992198,69.3704814,30.6295186,23.57608887,4.465702698,2.896314583,52.52600952,47.12131899,15.67183918,35595,7.871559633,13.46929457,75.28346397,54.37703849,1,1,6.326554879999996,9.195402290000004
Arkansas,Clay,5021,3781,72.71153846,1199,23.05769231,220,4.230769231,3225,63.11154599,1738,34.01174168,147,2.876712329,Race,Race,No Race,15202,11940,43.55108878,42.79731993,0.753768844,96.01368241,3.98631759,0.499934219,1.808972504,1.361662939,50.73016708,33.98237074,20.98408104,32404,7.028469751,20.88420274,88.65149834,58.85717839,1,1,29.099804310000003,49.65384615
Arkansas,Cleburne,5023,9458,78.26230865,2101,17.38518825,526,4.352503103,8693,74.63724564,2620,22.49506311,334,2.867691251,Race,Race,No Race,25587,20350,59.38574939,57.23341523,2.152334152,95.00136788,4.998632118,0.558877555,2.40356431,1.387423301,50.24426467,31.23851956,25.38007582,41717,8.462980319,16.68349184,84.61824558,75.52175587,1,1,52.14218253,60.877120399999995
Arkansas,Cleveland,5025,2462,73.40488968,723,21.55635063,169,5.03875969,2313,70.82057563,845,25.87262707,108,3.306797306,Race,Race,No Race,8421,6380,52.57053292,51.19122257,1.379310345,84.69302933,15.30697067,10.50944068,2.244389027,1.710010688,49.93468709,35.99334996,18.63199145,42429,8.901993822,13.87152778,84.25347222,100,1,1,44.94794855999999,51.84853905
Arkansas,Columbia,5027,5456,61.39304602,3140,35.33250816,291,3.27444582,5790,61.23744051,3557,37.62030672,108,1.142252776,Race,Race,No Race,24168,18515,47.99891979,51.06670267,-3.067782879,59.21880172,40.78119828,34.68636213,2.561238001,2.643992056,52.35849057,43.71069182,16.5590864,36507,9.313944152,14.8337766,78.08510638,57.48615184,1,1,23.617133789999997,26.060537859999997
Arkansas,Conway,5029,4849,61.17068248,2656,33.50573988,422,5.323577646,4514,58.39586028,3005,38.87451488,211,2.729624838,Race,Race,No Race,21060,15890,49.88672121,48.64694777,1.239773442,81.79012346,18.20987654,11.79487179,3.751187085,2.046533713,51.06362773,36.95156695,18.34757835,38266,7.228647687,15.03168917,83.0807385,70.51661731,1,1,19.5213454,27.664942600000003
Arkansas,Craighead,5031,22892,64.35217721,10538,29.62359093,2143,6.024231861,20350,64.1955836,10527,33.20820189,823,2.596214511,Race,Race,No Race,102884,74820,47.54477412,42.36835071,5.1764234160000004,77.96547568,22.03452432,13.83402667,4.719878698,3.796508689,51.27716652,44.47824735,12.84553478,43892,6.34155091,12.04944459,74.60846181,32.16822372,1,1,30.987381710000008,34.728586279999995
Arkansas,Crawford,5033,16686,74.32516704,4488,19.99109131,1276,5.683741648,15145,73.55155165,4881,23.70453111,565,2.743917245,Race,Race,No Race,61927,45050,49.83351831,45.70699223,4.126526082,85.4845221,14.5154779,1.332213736,6.988873997,4.204950991,50.83566134,39.24943886,15.32610977,41792,7.066622956,14.72065286,86.4503356,51.9613224,1,1,49.84702053999999,54.334075729999995
Arkansas,Crittenden,5035,6964,43.6559679,8410,52.72066199,578,3.62337011,6998,41.86408232,9487,56.75400814,231,1.381909548,Race,Race,No Race,49511,35100,45.44729345,47.62393162,-2.176638177,43.65292561,56.34707439,50.56048151,2.324735917,1.541071681,52.774131,44.03263921,12.22758579,39407,9.131035713,18.22836167,82.60883565,20.887195,0,0,-14.889925820000002,-9.064694090000003
Arkansas,Cross,5037,4584,66.68606343,1999,29.08059354,291,4.233343032,4269,63.89762012,2279,34.11165993,133,1.990719952,Race,Race,No Race,17329,13030,52.75518035,51.27398312,1.481197237,73.20676323,26.79323677,23.19810722,1.858156847,0.496277916,51.64752727,37.87292977,17.09273472,39306,7.485303723,19.34872502,85.25155065,56.7879127,1,1,29.785960189999997,37.60546989000001
Arkansas,Dallas,5039,1509,54.45687477,1165,42.0425839,97,3.500541321,1665,53.98832685,1337,43.35278859,82,2.658884565,Race,Race,No Race,7738,5865,47.24637681,52.5831202,-5.336743393,53.34711812,46.65288188,40.74696304,2.959421039,2.416645128,51.56371155,35.87490308,20.19901783,35745,7.082683307,16.55862197,87.31246527,52.63676688,1,1,10.635538259999997,12.414290870000002
Arkansas,Desha,5041,1919,45.07869392,2228,52.33732676,110,2.583979328,1896,42.8959276,2443,55.27149321,81,1.832579186,Race,Race,No Race,12234,8900,47.83146067,49.66292135,-1.831460674,45.91302926,54.08697074,47.62955697,5.247670427,2.672878862,54.16053621,39.66813798,17.03449403,26519,12.82253299,23.8701623,86.8164794,31.41912669,0,0,-12.375565610000002,-7.258632840000004
Arkansas,Drew,5043,3968,60.16679303,2365,35.86050038,262,3.972706596,3887,58.60093472,2630,39.65023368,116,1.7488316,Race,Race,No Race,18688,14380,45.86230876,46.12656467,-0.264255911,67.10188356,32.89811644,28.7296661,2.948416096,1.107662671,51.65881849,43.10252568,15.93535959,33092,12.90626472,18.34989201,80.15550756,48.60878492,1,1,18.95070104,24.306292650000003
Arkansas,Faulkner,5045,29346,61.74595493,14629,30.78039851,3552,7.473646559,26722,64.45248432,13621,32.85335263,1117,2.694163049,Race,Race,No Race,120417,89725,52.96962942,46.20785734,6.761772081,81.31077838,18.68922162,11.13297956,3.947947549,2.870026657,50.95958212,46.99668651,11.25007266,50872,5.834047886,8.927005699,70.8858505,38.7602992,1,1,31.599131689999993,30.965556420000002
Arkansas,Franklin,5047,5039,74.43131462,1376,20.32496307,355,5.243722304,4631,70.81039755,1726,26.39143731,183,2.798165138,Race,Race,No Race,17799,13540,50,48.30132939,1.698670606,92.64003596,7.359964043,0.904545199,2.814764874,2.134951402,50.58711164,37.40659588,18.41114669,39482,8.846367166,18.8522548,86.98613072,82.60413793,1,1,44.418960240000004,54.10635155
Arkansas,Fulton,5049,3471,72.73679799,1067,22.35959765,234,4.903604359,2949,65.21450686,1452,32.10968598,121,2.675807165,Race,Race,No Race,12186,9640,49.50207469,46.90871369,2.593360996,95.6589529,4.341047103,0.073855244,1.296569834,0.837026096,50.50878057,31.10946988,24.97948465,35593,7.321274763,16.08485801,88.96621394,92.919559,1,1,33.10482088,50.37720034
Arkansas,Garland,5051,26087,63.93089082,12311,30.17032226,2407,5.898786913,26014,63.87252013,13804,33.89314477,910,2.234335101,Race,Race,No Race,97119,75220,54.24754055,54.14517416,0.102366392,82.92198231,17.07801769,8.162151587,5.214221728,3.518364069,51.73447008,34.12823443,21.7248942,40011,9.111373869,11.64070583,79.37693988,36.90327418,1,1,29.97937536,33.76056856
Arkansas,Grant,5053,5725,76.89724647,1373,18.44190732,347,4.660846206,4829,74.53310696,1468,22.65781756,182,2.809075475,Race,Race,No Race,18046,13725,54.24408015,47.20582878,7.038251366,93.14529536,6.854704644,4.33891167,0.930954228,0.869998892,50.8644575,37.68148066,16.13099856,49195,7.968413496,9.978991597,80.16321913,75.02940682,1,1,51.8752894,58.45533915
Arkansas,Greene,5055,10720,73.42465753,3071,21.03424658,809,5.54109589,9071,65.91817455,4000,29.06765497,690,5.014170482,Race,Race,No Race,43745,32795,44.51898155,41.96066474,2.558316817,94.24848554,5.751514459,0.939535947,2.615156018,0.770373757,50.71893931,40.14630243,14.92742028,42755,8.158859266,14.747147440000001,83.55682719,41.50629603,1,1,36.850519580000004,52.39041095
Arkansas,Hempstead,5057,4401,62.43438786,2377,33.72109519,271,3.844516953,4284,61.89856957,2468,35.65958676,169,2.441843664,Race,Race,No Race,22208,15120,46.62037037,45.77380952,0.846560847,55.3809438,44.6190562,30.22334294,12.52701729,6.844380403,52.03079971,39.61185159,16.45803314,34072,8.332446525,21.34010152,87.38409475,55.76982618,1,1,26.238982809999996,28.71329267
Arkansas,Hot Spring,5059,8172,68.41929002,3149,26.36470194,623,5.216008038,7097,63.02841918,3830,34.01420959,333,2.957371226,Race,Race,No Race,33440,26090,45.77999233,43.1582982,2.621694136,82.95753589,17.04246411,11.27392344,3.26854067,1.067583732,48.46889952,36.24102871,17.33552632,42589,6.826504526,14.12571331,86.51733242,65.96907937,1,1,29.01420959,42.05458808
Arkansas,Howard,5061,3157,67.54385965,1351,28.90457852,166,3.551561831,2892,64.81398476,1471,32.96727925,99,2.218735993,Race,Race,No Race,13487,9405,49.6969697,47.44284955,2.254120149,65.41113665,34.58886335,21.0498999,11.40357381,5.464521391,51.85734411,38.46667161,16.48995329,34672,7.381873213,20.60024275,84.25466181,67.51758648,1,1,31.84670551,38.63928113
Arkansas,Independence,5063,9936,72.98369326,2881,21.16203908,797,5.854267666,8728,70.40413003,3281,26.4660805,388,3.129789465,Race,Race,No Race,37030,27650,49.23688969,44.83544304,4.401446655,89.29516608,10.70483392,1.949770456,5.99783959,3.216311099,51.40426681,38.36078855,16.73237915,37592,6.717529952,15.51165674,82.38093334,68.58405872,1,1,43.93804953,51.821654179999996
Arkansas,Izard,5065,4042,74.19236417,1113,20.42951542,293,5.378120411,3575,67.73399015,1524,28.8745737,179,3.39143615,Race,Race,No Race,13461,10835,50.28149515,48.71250577,1.568989386,95.61696754,4.383032464,1.233192185,1.88693262,2.206373969,48.14649729,30.2206374,24.79756333,35188,9.57050402,16.05985037,87.62094763,100,1,1,38.85941645,53.76284875
Arkansas,Jackson,5067,3267,63.36307215,1583,30.70209465,306,5.934833204,3072,57.45277726,2095,39.18084907,180,3.366373667,Race,Race,No Race,17495,13885,37.13359741,38.50918257,-1.375585164,77.39354101,22.60645899,17.05058588,2.680765933,0.725921692,50.96313232,35.45584453,16.78765362,31245,7.714430722,23.3898575,91.35419155,65.06084347,1,1,18.271928189999997,32.6609775
Arkansas,Jefferson,5069,9250,35.72256121,15772,60.90986329,872,3.3675755,9520,34.76609575,17470,63.79870723,393,1.43519702,Race,Race,No Race,72385,54905,47.1614607,49.87341772,-2.711957017,39.89362437,60.10637563,56.07515369,1.891275817,1.707536092,50.78262071,40.12019065,15.16474408,36377,9.742262912,15.72397719,83.01077954,30.91625234,0,0,-29.03261148,-25.187302079999995
Arkansas,Johnson,5071,6091,66.84591747,2427,26.63520632,594,6.518876207,5064,62.533959,2799,34.5640899,235,2.901951099,Race,Race,No Race,26025,18200,50.06593407,44.49450549,5.571428571,81.10662824,18.89337176,1.521613833,13.34870317,7.734870317,50.3246878,40.65321806,15.60038425,34031,5.74859014,20.99120235,84.05865103,71.36648395,1,1,27.969869100000004,40.21071115
Arkansas,Lafayette,5073,1758,61.46853147,1032,36.08391608,70,2.447552448,1713,58.48412427,1173,40.04779788,43,1.468077842,Race,Race,No Race,7127,5630,50.79928952,52.02486679,-1.225577265,59.32369861,40.67630139,38.69790936,0.99621159,0.968149291,50.919040270000004,33.95538095,21.45362705,29882,11.0915493,19.76744186,86.32242806,100,1,1,18.436326390000005,25.38461539
Arkansas,Lawrence,5075,4064,71.48636763,1263,22.21635884,358,6.297273527,3536,63.8267148,1788,32.27436823,216,3.898916968,Race,Race,No Race,16915,13080,43.46330275,42.35474006,1.108562691,95.99172332,4.008276678,0.721253325,1.235589713,0.608926988,50.87200709,37.55246822,19.16050842,33381,8.157524613,18.26368246,86.58856443,63.5601493,1,1,31.552346569999997,49.270008790000006
